Order No,Time from Pickup to Arrival
Order_No_12745,1525.17
Order_No_20160,864.42
Order_No_11461,1565.27
Order_No_22626,2688.02
Order_No_19672,2171.1
Order_No_8299,989.82
Order_No_26611,2278.22
Order_No_17269,1216.53
Order_No_21804,1964.61
Order_No_5698,673.09
Order_No_27035,740.71
Order_No_17814,1986.05
Order_No_12374,1474.84
Order_No_280,540.08
Order_No_15243,2119.15
Order_No_22552,1053.0
Order_No_12938,1304.38
Order_No_17756,1081.81
Order_No_9958,2246.91
Order_No_21572,1040.33
Order_No_13788,1764.24
Order_No_21698,1127.68
Order_No_4568,1245.97
Order_No_18326,1020.93
Order_No_22621,1519.64
Order_No_22518,1351.51
Order_No_21981,870.25
Order_No_19943,2322.59
Order_No_1906,1922.75
Order_No_27227,1328.84
Order_No_3704,1255.84
Order_No_10015,1294.86
Order_No_4591,1591.43
Order_No_11021,1147.65
Order_No_9435,3296.64
Order_No_12606,1719.19
Order_No_8719,1442.52
Order_No_20106,895.94
Order_No_20484,2140.42
Order_No_10293,4430.44
Order_No_10503,1014.35
Order_No_26562,3429.97
Order_No_10494,1615.95
Order_No_3451,1377.39
Order_No_3553,1134.42
Order_No_9347,1357.98
Order_No_18970,1077.01
Order_No_11999,932.17
Order_No_19051,869.58
Order_No_19702,1782.6
Order_No_20102,2737.61
Order_No_5653,1935.02
Order_No_10319,2912.24
Order_No_26622,1434.24
Order_No_18514,914.89
Order_No_24105,867.52
Order_No_13407,871.59
Order_No_6773,526.18
Order_No_4090,1823.43
Order_No_19925,1701.58
Order_No_7374,600.01
Order_No_23765,2704.74
Order_No_6304,1499.83
Order_No_25566,1306.67
Order_No_6898,2090.51
Order_No_16909,1375.76
Order_No_22681,1243.36
Order_No_10858,1189.48
Order_No_8577,2280.06
Order_No_21237,1256.64
Order_No_26568,1013.6
Order_No_18310,1975.2
Order_No_12882,1587.75
Order_No_4578,859.93
Order_No_21869,819.69
Order_No_5128,1716.29
Order_No_2609,998.13
Order_No_241,2296.26
Order_No_4475,674.93
Order_No_5833,1741.76
Order_No_20408,1706.44
Order_No_2820,976.8
Order_No_20896,1573.09
Order_No_15377,1412.17
Order_No_14132,1492.03
Order_No_16129,1554.4
Order_No_9067,2411.0
Order_No_15157,1459.63
Order_No_16408,1135.31
Order_No_5874,2837.28
Order_No_21277,1758.48
Order_No_8317,1292.51
Order_No_2834,2790.04
Order_No_7905,1203.67
Order_No_3416,1139.54
Order_No_22709,1343.23
Order_No_10550,2062.2
Order_No_24066,4126.3
Order_No_11359,1404.64
Order_No_8030,1842.51
Order_No_1166,2578.76
Order_No_14906,2941.0
Order_No_9557,1490.76
Order_No_7864,1300.31
Order_No_944,1288.84
Order_No_19029,1036.03
Order_No_9396,2277.95
Order_No_6593,1833.28
Order_No_13737,1486.0
Order_No_5225,1723.27
Order_No_8988,647.32
Order_No_10010,2073.23
Order_No_13725,1127.0
Order_No_14420,1362.76
Order_No_1399,3416.51
Order_No_17777,1671.18
Order_No_27119,1492.34
Order_No_27768,1170.66
Order_No_16881,2244.57
Order_No_14788,2183.01
Order_No_14603,1110.99
Order_No_14031,907.3
Order_No_9365,1217.93
Order_No_23718,1520.8
Order_No_12276,1210.17
Order_No_17937,1196.01
Order_No_27942,1267.94
Order_No_8919,916.54
Order_No_12428,577.02
Order_No_7550,1766.41
Order_No_12442,1137.1
Order_No_25572,1045.99
Order_No_24525,1389.86
Order_No_13063,1442.62
Order_No_3122,2457.79
Order_No_9220,1954.84
Order_No_18709,855.19
Order_No_18935,1068.76
Order_No_17565,1293.83
Order_No_6849,855.87
Order_No_1490,1320.35
Order_No_25155,824.67
Order_No_6053,1580.42
Order_No_2767,1147.34
Order_No_9943,933.0
Order_No_10518,1495.98
Order_No_14202,1566.26
Order_No_6287,1480.64
Order_No_21467,1331.81
Order_No_22083,1324.1
Order_No_11424,919.48
Order_No_13944,1189.9
Order_No_1625,2123.11
Order_No_5941,1910.97
Order_No_7413,972.6
Order_No_24095,836.35
Order_No_8003,1290.84
Order_No_14979,1097.38
Order_No_9827,1645.41
Order_No_1945,1111.08
Order_No_8280,2151.27
Order_No_22920,2702.13
Order_No_12485,1937.67
Order_No_16059,1595.93
Order_No_11664,1601.29
Order_No_1794,1775.33
Order_No_7099,1076.41
Order_No_9324,2996.7
Order_No_21112,1787.74
Order_No_23293,641.85
Order_No_27203,2293.34
Order_No_24178,1779.74
Order_No_591,1621.81
Order_No_9437,1633.25
Order_No_18634,2174.0
Order_No_24563,2279.18
Order_No_19708,814.69
Order_No_7490,1048.1
Order_No_10322,1319.64
Order_No_21465,1497.99
Order_No_17859,1138.89
Order_No_8954,1481.42
Order_No_14951,1032.14
Order_No_17057,1623.07
Order_No_27933,1100.4
Order_No_27122,1325.87
Order_No_7425,726.52
Order_No_9444,1266.99
Order_No_15606,1321.57
Order_No_20379,2914.8
Order_No_484,1196.9
Order_No_20145,1062.25
Order_No_2478,1871.48
Order_No_17073,1858.75
Order_No_1291,1813.3
Order_No_24396,1378.91
Order_No_839,1891.12
Order_No_1469,1519.43
Order_No_1108,689.88
Order_No_25326,1229.01
Order_No_10588,1012.9
Order_No_18754,707.77
Order_No_10868,1987.51
Order_No_25761,2207.46
Order_No_15350,1313.75
Order_No_5702,968.27
Order_No_2844,1103.87
Order_No_18348,1482.54
Order_No_23445,1597.14
Order_No_10595,1843.11
Order_No_17462,1138.47
Order_No_20071,2156.41
Order_No_21442,1864.5
Order_No_18851,841.22
Order_No_13934,1239.86
Order_No_15392,915.22
Order_No_15723,1578.7
Order_No_4532,2288.84
Order_No_14246,791.99
Order_No_17518,1531.92
Order_No_4382,1707.63
Order_No_8824,1340.26
Order_No_19377,927.95
Order_No_8933,1508.07
Order_No_24748,933.79
Order_No_18151,1605.62
Order_No_17858,2152.07
Order_No_16873,1105.66
Order_No_26357,2381.96
Order_No_21124,1432.8
Order_No_14859,1194.04
Order_No_5333,2151.17
Order_No_16956,2404.55
Order_No_23826,1510.63
Order_No_2826,705.42
Order_No_4720,1257.85
Order_No_26939,938.01
Order_No_16566,1252.39
Order_No_21655,1041.47
Order_No_15872,1203.86
Order_No_1602,884.57
Order_No_917,2581.61
Order_No_1252,851.6
Order_No_20164,1375.14
Order_No_27263,1954.87
Order_No_14687,2314.22
Order_No_14857,1255.34
Order_No_11919,905.18
Order_No_13175,2136.33
Order_No_20929,1880.16
Order_No_23307,880.18
Order_No_7701,1398.34
Order_No_24720,1438.56
Order_No_8223,2162.42
Order_No_14229,942.9
Order_No_15407,1939.39
Order_No_2630,2358.69
Order_No_7290,861.75
Order_No_25312,1405.1
Order_No_9606,1634.33
Order_No_13320,1609.48
Order_No_28084,1169.95
Order_No_20340,1121.6
Order_No_12359,1740.19
Order_No_22773,1594.27
Order_No_20313,1536.37
Order_No_25620,899.29
Order_No_18657,830.19
Order_No_18059,1246.32
Order_No_8808,865.78
Order_No_15691,1186.94
Order_No_11285,2696.42
Order_No_10155,1216.85
Order_No_11738,1791.97
Order_No_11666,1260.66
Order_No_17129,1595.47
Order_No_19657,961.35
Order_No_22412,2174.53
Order_No_1493,1725.21
Order_No_17352,1075.01
Order_No_10798,1116.77
Order_No_24457,1477.65
Order_No_328,1612.68
Order_No_6457,1409.26
Order_No_14735,1160.39
Order_No_24829,2314.74
Order_No_8601,1807.52
Order_No_10477,1466.21
Order_No_21153,3093.75
Order_No_14433,705.49
Order_No_17804,933.51
Order_No_8780,1186.65
Order_No_20167,1130.49
Order_No_8541,2692.32
Order_No_26424,890.69
Order_No_6143,1344.29
Order_No_15039,2092.49
Order_No_16693,1053.23
Order_No_1734,792.22
Order_No_18190,1993.8
Order_No_14074,1763.3
Order_No_27533,1264.53
Order_No_21424,1065.1
Order_No_17391,1481.94
Order_No_27171,578.46
Order_No_6775,2660.94
Order_No_24103,1169.24
Order_No_20453,604.69
Order_No_14571,2115.55
Order_No_11761,1849.53
Order_No_14418,1696.13
Order_No_16659,1767.18
Order_No_473,2194.33
Order_No_1742,828.69
Order_No_5217,936.3
Order_No_1622,1607.88
Order_No_4588,2178.25
Order_No_5896,1892.71
Order_No_9319,1500.29
Order_No_4844,1097.16
Order_No_1675,1370.03
Order_No_20042,1340.19
Order_No_7936,1829.43
Order_No_23555,1534.49
Order_No_13216,1795.87
Order_No_6048,1386.83
Order_No_16397,1243.06
Order_No_3872,2081.01
Order_No_7124,2043.91
Order_No_4171,2701.83
Order_No_17672,1253.4
Order_No_2253,945.38
Order_No_3628,3027.6
Order_No_14569,603.83
Order_No_720,1630.9
Order_No_1544,1438.89
Order_No_1961,1608.43
Order_No_8392,2741.78
Order_No_3754,2571.54
Order_No_2897,1083.62
Order_No_186,1071.63
Order_No_8274,1242.97
Order_No_5564,1438.75
Order_No_17175,1304.86
Order_No_22979,735.84
Order_No_9064,1159.63
Order_No_5750,1480.46
Order_No_9041,1873.06
Order_No_14881,1594.09
Order_No_24402,1807.99
Order_No_3802,959.6
Order_No_3750,1227.52
Order_No_6857,1435.57
Order_No_4490,1867.51
Order_No_3268,1594.64
Order_No_22459,1465.36
Order_No_16102,2045.64
Order_No_18701,2531.96
Order_No_25693,1942.99
Order_No_4949,1939.3
Order_No_25315,1612.02
Order_No_19084,1121.58
Order_No_2166,792.3
Order_No_13328,1006.19
Order_No_5108,1301.09
Order_No_17333,1053.4
Order_No_5392,1332.96
Order_No_10337,1562.4
Order_No_27433,1736.93
Order_No_1050,1522.94
Order_No_22721,1193.64
Order_No_24918,2094.68
Order_No_9151,778.12
Order_No_24248,2092.45
Order_No_21369,834.41
Order_No_2864,2117.22
Order_No_26898,1391.83
Order_No_5380,1365.55
Order_No_19598,1479.24
Order_No_17470,1227.84
Order_No_12055,1187.78
Order_No_11098,1207.68
Order_No_11340,768.74
Order_No_317,971.29
Order_No_9351,1370.18
Order_No_9075,1221.31
Order_No_6879,1445.54
Order_No_24029,1601.92
Order_No_5,855.47
Order_No_5912,1101.09
Order_No_28090,1480.27
Order_No_2967,2075.94
Order_No_20249,907.07
Order_No_24432,730.01
Order_No_19238,1861.23
Order_No_6307,1474.52
Order_No_15284,1024.84
Order_No_21425,2216.91
Order_No_13519,804.64
Order_No_24222,3274.1
Order_No_9975,1427.56
Order_No_27364,1140.93
Order_No_1824,967.3
Order_No_9835,1338.6
Order_No_3333,1310.88
Order_No_5132,2506.46
Order_No_15343,202.96
Order_No_6446,731.36
Order_No_5704,1556.57
Order_No_6971,1880.02
Order_No_16933,2225.71
Order_No_27180,1898.9
Order_No_18376,1387.65
Order_No_20097,1016.45
Order_No_21595,914.47
Order_No_27794,1161.72
Order_No_17696,1533.6
Order_No_16085,2256.91
Order_No_4523,1153.29
Order_No_4148,2737.55
Order_No_17107,1251.88
Order_No_9181,954.39
Order_No_26501,2494.82
Order_No_24437,1229.23
Order_No_9832,810.39
Order_No_12284,1532.94
Order_No_3424,1185.37
Order_No_23387,1358.66
Order_No_7891,1024.42
Order_No_9261,1267.94
Order_No_10768,959.7
Order_No_21795,2446.32
Order_No_24556,2240.8
Order_No_10377,1066.52
Order_No_19583,1511.47
Order_No_15864,1028.79
Order_No_12770,1176.83
Order_No_10617,2832.03
Order_No_23518,2278.58
Order_No_8371,1776.45
Order_No_16100,2117.38
Order_No_14643,2044.6
Order_No_6601,1391.74
Order_No_19735,1336.68
Order_No_13764,904.8
Order_No_6620,1373.6
Order_No_12616,1543.38
Order_No_10709,822.69
Order_No_10907,1721.02
Order_No_27484,1441.95
Order_No_18244,924.14
Order_No_12806,2921.25
Order_No_14225,1645.81
Order_No_1370,1205.4
Order_No_25399,2969.77
Order_No_14033,1136.68
Order_No_26700,1050.05
Order_No_21497,1425.91
Order_No_15456,1856.24
Order_No_15049,1431.02
Order_No_9113,1699.52
Order_No_9687,2356.63
Order_No_9730,1622.73
Order_No_20357,910.38
Order_No_25862,1325.56
Order_No_9345,540.79
Order_No_25792,656.93
Order_No_8399,1177.53
Order_No_26207,1526.85
Order_No_20586,2610.61
Order_No_9245,1272.67
Order_No_12084,1402.67
Order_No_16782,2424.42
Order_No_6339,1023.5
Order_No_16800,760.44
Order_No_15447,1684.36
Order_No_23289,824.1
Order_No_10536,1574.52
Order_No_5734,1176.8
Order_No_21140,1458.29
Order_No_24827,1528.46
Order_No_23717,777.9
Order_No_19240,894.52
Order_No_6911,2197.01
Order_No_2027,1661.06
Order_No_18417,1412.58
Order_No_1158,1173.03
Order_No_24661,1324.88
Order_No_23192,1074.51
Order_No_5959,1718.31
Order_No_16952,1703.85
Order_No_18050,875.95
Order_No_15651,940.76
Order_No_5364,914.24
Order_No_16773,1034.45
Order_No_26648,895.24
Order_No_21588,1037.49
Order_No_9423,1350.21
Order_No_23458,2736.42
Order_No_27999,1980.9
Order_No_12388,862.54
Order_No_26679,1550.42
Order_No_2017,1313.69
Order_No_6765,1748.63
Order_No_27689,1943.66
Order_No_12135,1706.51
Order_No_11262,1205.46
Order_No_27451,1565.85
Order_No_4261,2222.91
Order_No_22413,1614.12
Order_No_22006,986.83
Order_No_23443,1610.67
Order_No_22489,1233.15
Order_No_20923,1813.65
Order_No_20978,1539.32
Order_No_16502,1429.79
Order_No_6180,1331.67
Order_No_848,1917.21
Order_No_18938,1169.29
Order_No_154,1944.48
Order_No_12989,1858.07
Order_No_12590,1853.29
Order_No_8200,1432.88
Order_No_24235,1307.53
Order_No_10701,984.64
Order_No_19203,3121.06
Order_No_11689,2511.86
Order_No_11941,782.06
Order_No_26597,1347.61
Order_No_12528,1702.82
Order_No_13377,1404.46
Order_No_22381,1479.81
Order_No_3911,2411.68
Order_No_339,1689.51
Order_No_19435,1322.0
Order_No_14923,2708.62
Order_No_26183,1589.04
Order_No_4915,945.18
Order_No_13531,1492.88
Order_No_10842,2308.49
Order_No_8114,1582.36
Order_No_11375,1419.08
Order_No_5687,1704.08
Order_No_15895,2338.81
Order_No_20389,1502.42
Order_No_17471,1140.26
Order_No_19110,1998.53
Order_No_20208,2323.0
Order_No_10347,2349.61
Order_No_27058,1005.53
Order_No_7656,1283.45
Order_No_15168,1453.14
Order_No_11446,1814.75
Order_No_9214,1282.49
Order_No_27903,814.2
Order_No_13707,3124.75
Order_No_14304,2913.57
Order_No_6532,1015.98
Order_No_6008,1562.26
Order_No_22147,2300.32
Order_No_21503,1260.21
Order_No_16580,3643.17
Order_No_11845,2342.09
Order_No_11599,2007.24
Order_No_15533,1166.3
Order_No_10048,779.4
Order_No_16745,1540.08
Order_No_16290,1941.42
Order_No_9600,1361.62
Order_No_1531,1769.69
Order_No_883,1369.02
Order_No_5725,1064.18
Order_No_3277,669.4
Order_No_19620,760.91
Order_No_12477,1349.26
Order_No_17431,2924.74
Order_No_11812,1243.14
Order_No_5460,1283.59
Order_No_9020,2413.54
Order_No_27443,1478.87
Order_No_10593,1193.7
Order_No_430,1154.12
Order_No_21313,1898.26
Order_No_1026,2459.94
Order_No_24280,1249.2
Order_No_11084,1991.68
Order_No_2076,1511.84
Order_No_8625,1875.93
Order_No_6625,1823.47
Order_No_2552,1509.04
Order_No_7380,1717.31
Order_No_7479,1925.05
Order_No_137,1734.24
Order_No_19261,717.03
Order_No_22313,1526.46
Order_No_6876,2055.62
Order_No_8236,1069.31
Order_No_7115,958.87
Order_No_14797,1429.85
Order_No_26573,1459.97
Order_No_8197,1511.81
Order_No_24713,1284.33
Order_No_2477,3079.58
Order_No_17895,892.09
Order_No_15444,1008.39
Order_No_14007,929.36
Order_No_7622,1290.56
Order_No_25052,1354.84
Order_No_19230,1487.41
Order_No_20753,873.54
Order_No_19290,1122.19
Order_No_1081,2227.69
Order_No_6771,1631.08
Order_No_19224,2855.35
Order_No_17839,2323.13
Order_No_1687,2023.27
Order_No_14996,1133.11
Order_No_3584,946.95
Order_No_17611,2329.09
Order_No_15148,1056.06
Order_No_13427,1151.31
Order_No_10671,1801.08
Order_No_11519,1877.14
Order_No_9203,1473.48
Order_No_5254,1225.04
Order_No_10065,1918.5
Order_No_4910,978.61
Order_No_23533,2178.96
Order_No_18639,1701.89
Order_No_7237,2148.41
Order_No_12624,714.87
Order_No_1072,1208.56
Order_No_24471,1458.42
Order_No_27828,3111.29
Order_No_21959,1036.29
Order_No_26123,2372.45
Order_No_4491,1979.67
Order_No_2679,1943.29
Order_No_11860,1474.48
Order_No_3901,517.57
Order_No_8397,2160.58
Order_No_12499,1082.65
Order_No_21788,1375.29
Order_No_18208,2050.93
Order_No_5969,2094.53
Order_No_12913,1074.6
Order_No_2018,971.7
Order_No_5917,1942.72
Order_No_27894,3332.36
Order_No_21094,756.95
Order_No_5914,1490.12
Order_No_16348,1124.76
Order_No_6556,1319.04
Order_No_4040,1731.17
Order_No_10869,1099.13
Order_No_4571,1994.1
Order_No_7811,1531.16
Order_No_6680,1534.71
Order_No_16628,1620.9
Order_No_26599,1404.54
Order_No_7327,1231.53
Order_No_20373,1491.76
Order_No_8401,1464.86
Order_No_24179,1204.29
Order_No_26664,1400.4
Order_No_19802,2256.37
Order_No_8643,1326.9
Order_No_26011,1357.8
Order_No_17545,1224.55
Order_No_11928,1464.43
Order_No_11207,1583.24
Order_No_11462,1822.61
Order_No_1680,1932.89
Order_No_22134,845.86
Order_No_27726,865.53
Order_No_18928,2118.56
Order_No_8503,2770.64
Order_No_15369,1001.65
Order_No_13532,1513.07
Order_No_1322,2583.13
Order_No_4478,1509.01
Order_No_28019,831.53
Order_No_27783,1399.88
Order_No_23351,960.52
Order_No_22899,1349.94
Order_No_26760,2362.12
Order_No_19711,1101.81
Order_No_10767,823.44
Order_No_11065,993.75
Order_No_27419,2217.38
Order_No_18610,2056.24
Order_No_15514,1760.21
Order_No_26349,1158.01
Order_No_21089,1126.93
Order_No_15474,1308.57
Order_No_6729,835.46
Order_No_4821,928.28
Order_No_14042,1001.9
Order_No_12884,2176.28
Order_No_27804,1018.2
Order_No_16555,923.28
Order_No_6391,1865.21
Order_No_26718,914.01
Order_No_7651,1462.61
Order_No_4974,1495.77
Order_No_6170,1861.6
Order_No_17032,873.69
Order_No_19438,1617.77
Order_No_22905,904.34
Order_No_17935,1623.76
Order_No_19567,1876.84
Order_No_25555,1457.51
Order_No_2125,1196.67
Order_No_10748,1788.43
Order_No_17426,1815.94
Order_No_14801,2113.98
Order_No_10236,1607.19
Order_No_4908,1089.34
Order_No_4661,1703.88
Order_No_18330,1815.18
Order_No_15539,1339.31
Order_No_16937,1593.49
Order_No_26600,2656.14
Order_No_9919,957.48
Order_No_26139,940.05
Order_No_17173,1250.83
Order_No_979,1376.1
Order_No_20091,1259.91
Order_No_11677,1351.47
Order_No_17635,3057.33
Order_No_16319,1288.7
Order_No_18329,2720.6
Order_No_1346,947.44
Order_No_16698,1357.96
Order_No_26885,1507.27
Order_No_9796,1560.34
Order_No_21410,3064.67
Order_No_11755,840.42
Order_No_18163,1346.31
Order_No_13914,1424.61
Order_No_27032,2029.65
Order_No_9305,1409.65
Order_No_23014,1524.04
Order_No_18763,1272.45
Order_No_23608,2280.26
Order_No_8248,168.46
Order_No_5211,1466.78
Order_No_2086,1610.77
Order_No_1230,1324.42
Order_No_10145,1202.49
Order_No_21947,3784.17
Order_No_17953,1414.81
Order_No_16230,2095.31
Order_No_14047,928.58
Order_No_4055,2397.04
Order_No_17402,1458.5
Order_No_9522,1914.57
Order_No_28249,1596.28
Order_No_9558,1687.73
Order_No_14413,2190.18
Order_No_15356,1068.49
Order_No_16195,1274.44
Order_No_14750,1884.97
Order_No_15697,1455.74
Order_No_26928,2071.62
Order_No_24291,2456.77
Order_No_9663,1496.14
Order_No_2794,991.62
Order_No_13134,2239.38
Order_No_18039,2161.62
Order_No_3583,1057.57
Order_No_8134,1036.3
Order_No_21798,2224.82
Order_No_27525,2103.04
Order_No_26602,1008.76
Order_No_25854,991.83
Order_No_10859,757.89
Order_No_21776,1669.49
Order_No_11356,534.33
Order_No_7468,1643.4
Order_No_5148,1470.04
Order_No_14364,2230.3
Order_No_690,771.06
Order_No_15661,1442.88
Order_No_23177,1191.25
Order_No_931,1290.09
Order_No_1688,1369.55
Order_No_16779,1257.22
Order_No_21845,2060.84
Order_No_24379,1605.87
Order_No_20979,960.24
Order_No_8455,780.25
Order_No_13251,2167.7
Order_No_10573,1102.36
Order_No_14885,688.05
Order_No_27033,860.92
Order_No_22841,886.51
Order_No_16754,2717.84
Order_No_27922,2002.34
Order_No_25642,1383.7
Order_No_5988,2423.68
Order_No_15587,1085.98
Order_No_1508,1127.1
Order_No_129,1790.55
Order_No_24360,2392.89
Order_No_6812,1107.32
Order_No_11228,1663.36
Order_No_11692,776.09
Order_No_9404,998.61
Order_No_20310,910.94
Order_No_2885,2807.49
Order_No_28212,1760.78
Order_No_25266,1434.23
Order_No_20078,844.06
Order_No_24257,2125.6
Order_No_15933,1781.44
Order_No_23749,1857.16
Order_No_17670,1209.37
Order_No_27545,1430.44
Order_No_7387,1843.35
Order_No_11612,1240.19
Order_No_6806,1595.83
Order_No_7941,814.06
Order_No_17466,975.61
Order_No_12229,950.07
Order_No_8214,1601.59
Order_No_14694,1597.38
Order_No_11308,2038.02
Order_No_20722,1513.84
Order_No_21562,2142.56
Order_No_24044,1217.03
Order_No_8429,1477.85
Order_No_26843,1356.54
Order_No_9771,2057.38
Order_No_23304,1797.7
Order_No_12256,1261.59
Order_No_10872,2023.0
Order_No_22685,1760.52
Order_No_24879,1313.9
Order_No_21394,1671.29
Order_No_18335,1229.53
Order_No_12238,2227.72
Order_No_18831,771.68
Order_No_9232,894.21
Order_No_18100,2045.45
Order_No_8888,1201.57
Order_No_14081,806.5
Order_No_7884,1133.97
Order_No_25298,1675.97
Order_No_9101,1773.35
Order_No_10251,924.37
Order_No_8125,2418.44
Order_No_9160,1114.13
Order_No_28242,2115.82
Order_No_27777,1345.87
Order_No_5783,1294.98
Order_No_2734,2419.49
Order_No_1554,2233.73
Order_No_2063,3002.11
Order_No_21359,795.03
Order_No_5465,1305.75
Order_No_20917,998.37
Order_No_24645,947.66
Order_No_7562,843.42
Order_No_18472,1160.07
Order_No_1391,1433.71
Order_No_13677,1494.27
Order_No_61,2171.14
Order_No_20361,1849.23
Order_No_17262,3777.41
Order_No_12537,1060.09
Order_No_25890,1101.54
Order_No_4810,1593.3
Order_No_9428,1237.89
Order_No_10797,1842.88
Order_No_844,2120.02
Order_No_20046,1910.67
Order_No_537,1691.13
Order_No_16378,980.01
Order_No_18254,1045.48
Order_No_10556,1681.3
Order_No_169,2038.14
Order_No_21133,1063.41
Order_No_15409,3694.01
Order_No_20894,1714.26
Order_No_6964,1472.87
Order_No_26633,1251.76
Order_No_10916,1165.06
Order_No_11647,907.85
Order_No_27808,1497.37
Order_No_8935,1454.0
Order_No_17729,1108.95
Order_No_17186,2220.12
Order_No_27500,1492.77
Order_No_8221,1335.93
Order_No_10557,2070.5
Order_No_27695,805.77
Order_No_12149,1890.89
Order_No_9230,1922.31
Order_No_6441,1498.77
Order_No_10033,2585.7
Order_No_26321,2691.04
Order_No_22964,2664.48
Order_No_14938,1589.39
Order_No_8528,1240.8
Order_No_20745,1786.06
Order_No_14941,998.93
Order_No_13115,1153.68
Order_No_15134,2678.14
Order_No_11570,2218.04
Order_No_7924,1412.05
Order_No_10144,1956.62
Order_No_17146,1327.91
Order_No_15352,1271.35
Order_No_978,1826.38
Order_No_8028,1522.29
Order_No_6407,1369.63
Order_No_5537,1228.98
Order_No_12525,1289.34
Order_No_11500,2014.15
Order_No_16246,2743.14
Order_No_11904,1120.53
Order_No_3798,1331.69
Order_No_26674,797.14
Order_No_17708,944.81
Order_No_5213,1346.84
Order_No_6045,735.1
Order_No_5621,1077.06
Order_No_16108,1477.87
Order_No_15506,1209.09
Order_No_8755,1425.97
Order_No_1360,1811.02
Order_No_27395,884.07
Order_No_23096,1088.12
Order_No_2045,2238.12
Order_No_19189,962.53
Order_No_19354,1158.71
Order_No_24826,1462.07
Order_No_6487,953.27
Order_No_18063,989.96
Order_No_4259,2425.82
Order_No_25781,833.34
Order_No_2375,2267.92
Order_No_9781,1019.25
Order_No_3335,1220.19
Order_No_22029,1596.28
Order_No_138,914.25
Order_No_21879,1746.11
Order_No_9284,1000.77
Order_No_4869,1765.9
Order_No_27890,2218.51
Order_No_11430,1752.91
Order_No_315,1210.25
Order_No_1949,1245.34
Order_No_17579,1629.22
Order_No_20113,1227.6
Order_No_27640,1039.5
Order_No_16065,1630.32
Order_No_7053,1563.04
Order_No_16483,1809.51
Order_No_27001,2402.27
Order_No_15834,1509.96
Order_No_13850,1053.82
Order_No_13928,1531.14
Order_No_14110,1195.28
Order_No_19043,675.93
Order_No_28027,1641.0
Order_No_10827,1412.67
Order_No_18023,1208.38
Order_No_3517,972.89
Order_No_4213,1113.84
Order_No_14404,1095.8
Order_No_27555,1461.27
Order_No_14039,1521.61
Order_No_18650,665.93
Order_No_16247,939.53
Order_No_2712,665.07
Order_No_11003,1855.34
Order_No_11840,1592.76
Order_No_15584,1000.5
Order_No_8764,1109.1
Order_No_9400,1577.61
Order_No_22993,1237.0
Order_No_3559,1399.96
Order_No_23835,1619.31
Order_No_20987,1445.06
Order_No_7577,1200.11
Order_No_3418,1642.32
Order_No_8825,1510.68
Order_No_24028,1659.98
Order_No_1523,898.6
Order_No_5245,2130.95
Order_No_27310,1020.89
Order_No_11085,1067.55
Order_No_422,1287.36
Order_No_19158,1367.46
Order_No_8446,1021.82
Order_No_12997,1086.27
Order_No_23131,845.98
Order_No_18227,1661.31
Order_No_2264,1278.33
Order_No_24309,741.82
Order_No_25170,2118.97
Order_No_11438,1851.35
Order_No_5084,680.28
Order_No_1217,1313.44
Order_No_581,1824.48
Order_No_8449,1229.04
Order_No_18858,2460.34
Order_No_12010,2119.67
Order_No_13205,755.47
Order_No_8432,1538.86
Order_No_14988,713.44
Order_No_1612,1421.75
Order_No_11629,1384.12
Order_No_27079,1227.36
Order_No_8803,1071.9
Order_No_662,915.74
Order_No_22030,1201.85
Order_No_9577,1344.03
Order_No_2500,1331.89
Order_No_119,1744.54
Order_No_11047,865.8
Order_No_1472,2386.56
Order_No_2330,928.71
Order_No_14767,1363.9
Order_No_28039,2787.15
Order_No_11036,1240.97
Order_No_23234,2043.38
Order_No_1326,2039.37
Order_No_12063,787.44
Order_No_7501,1288.2
Order_No_24155,1788.12
Order_No_18592,1581.86
Order_No_3369,1958.79
Order_No_7114,2560.33
Order_No_13180,1478.57
Order_No_25906,1764.2
Order_No_18658,1297.27
Order_No_12227,652.63
Order_No_18642,1500.31
Order_No_7130,2226.03
Order_No_26018,1000.55
Order_No_21828,1020.81
Order_No_11408,1754.97
Order_No_23502,1655.52
Order_No_20520,1516.69
Order_No_846,1727.59
Order_No_9468,1840.27
Order_No_13048,1466.72
Order_No_19818,2334.19
Order_No_19785,1711.41
Order_No_12366,1120.89
Order_No_13909,1603.89
Order_No_5402,1008.96
Order_No_12263,2973.8
Order_No_8243,1455.55
Order_No_7585,2520.64
Order_No_16258,2929.69
Order_No_10886,888.41
Order_No_24770,1682.37
Order_No_13544,1316.55
Order_No_6599,1646.7
Order_No_20775,1874.16
Order_No_27271,1788.83
Order_No_4025,1612.29
Order_No_19150,874.82
Order_No_18090,1249.67
Order_No_18791,3466.25
Order_No_9240,1227.85
Order_No_23250,851.1
Order_No_6030,1221.34
Order_No_6102,1175.11
Order_No_27422,991.39
Order_No_22559,1571.92
Order_No_3627,756.55
Order_No_8960,620.17
Order_No_25074,1447.77
Order_No_5785,1188.79
Order_No_9451,1238.71
Order_No_20567,1177.5
Order_No_24504,3631.02
Order_No_24571,1079.09
Order_No_25071,1410.84
Order_No_26788,1384.39
Order_No_19052,1104.51
Order_No_9447,1423.0
Order_No_8038,1069.37
Order_No_13064,1770.15
Order_No_346,875.95
Order_No_11671,1553.89
Order_No_15035,1798.03
Order_No_26903,1203.87
